name,year,rate,code
SINOP,1993,0,313
SIRNAK,1993,0,314
SIVAS,1993,3,315
TEKIRDAG,1993,2,316
TOKAT,1993,4,317
TRABZON,1993,0,318
TUNCELI,1993,1,319
USAK,1993,12,320
VAN,1993,0,321
YALOVA,1993,11,322
YOZGAT,1993,1,323
ZONGULDAK,1993,0,324
ADANA,1994,3,325
ADIYAMAN,1994,0,326
AFYONKARAHISAR,1994,22,327
AGRI,1994,0,328
AKSARAY,1994,1,329
AMASYA,1994,0,330
ANKARA,1994,5,331
ANTALYA,1994,5,332
ARDAHAN,1994,0,333
ARTVIN,1994,0,334
AYDIN,1994,5,335
BALIKESIR,1994,163,336
BARTIN,1994,0,337
BATMAN,1994,0,338
BAYBURT,1994,1,339
BILECIK,1994,10,340
BINGOL,1994,2,341
BITLIS,1994,0,342
BOLU,1994,1,343
BURDUR,1994,14,344
BURSA,1994,144,345
CANAKKALE,1994,23,346
CANKIRI,1994,0,347
CORUM,1994,0,348
DENIZLI,1994,36,349
DIYARBAKIR,1994,1,350
DUZCE,1994,0,351
EDIRNE,1994,4,352
ELAZIG,1994,2,353
ERZINCAN,1994,1,354
ERZURUM,1994,1,355
ESKISEHIR,1994,5,356
GAZIANTEP,1994,0,357
GIRESUN,1994,0,358
GUMUSHANE,1994,0,359
HAKKARI,1994,0,360
HATAY,1994,1,361
IGDIR,1994,0,362
ISPARTA,1994,4,363
ISTANBUL,1994,36,364
IZMIR,1994,123,365
KAHRAMANMARAS,1994,1,366
KARABUK,1994,0,367
KARAMAN,1994,0,368
KARS,1994,1,369
KASTAMONU,1994,1,370
KAYSERI,1994,0,371
KILIS,1994,0,372
KIRIKKALE,1994,0,373
KIRKLARELI,1994,5,374
KIRSEHIR,1994,0,375
KOCAELI,1994,104,376
KONYA,1994,0,377
KUTAHYA,1994,494,378
MALATYA,1994,1,379
MANISA,1994,738,380
MARDIN,1994,0,381
MERSIN,1994,0,382
MUGLA,1994,86,383
MUS,1994,0,384
NEVSEHIR,1994,0,385
NIGDE,1994,0,386
ORDU,1994,0,387
OSMANIYE,1994,1,388
RIZE,1994,0,389
SAKARYA,1994,26,390
SAMSUN,1994,0,391
SANLIURFA,1994,0,392
SIIRT,1994,1,393
SINOP,1994,0,394
SIRNAK,1994,0,395
SIVAS,1994,0,396
TEKIRDAG,1994,0,397
TOKAT,1994,0,398
TRABZON,1994,0,399
TUNCELI,1994,0,400
USAK,1994,2,401
VAN,1994,0,402
YALOVA,1994,12,403
YOZGAT,1994,0,404
ZONGULDAK,1994,0,405
ADANA,1995,0,406
ADIYAMAN,1995,0,407
AFYONKARAHISAR,1995,60,408
AGRI,1995,0,409
AKSARAY,1995,0,410
AMASYA,1995,1,411
